COD_SEC,GR_SETOR,Seção,COD_DIV,Divisão,COD_GRUPO,Grupo,COD_CLASSE,Classe,COD_SUBC,COD_SUBCsp,Subclasse,Rotas,Rotas_Portal,SC Competitiva
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.2,Atividades fotográficas e similares,74.20-0,Atividades fotográficas e similares,7420-0/03,7420003,Laboratórios fotográficos,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.2,Atividades fotográficas e similares,74.20-0,Atividades fotográficas e similares,7420-0/04,7420004,Filmagem de festas e eventos,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.2,Atividades fotográficas e similares,74.20-0,Atividades fotográficas e similares,7420-0/05,7420005,Serviços de microfilmagem,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/01,7490101,"Serviços de tradução, interpretação e similares",SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/02,7490102,Escafandria e mergulho,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/03,7490103,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/04,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/05,7490105,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",74.9,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",74.90-1,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",7490-1/99,7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
M,SERVIÇOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",75,ATIVIDADES VETERINÁRIAS,75.0,Atividades veterinárias,75.00-1,Atividades veterinárias,7500-1/00,7500100,Atividades veterinárias,SERVIÇOS,SERVIÇOS,"Serviços Profissionais, Científicos e Técnicos"
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.1,Locação de meios de transporte sem condutor,77.11-0,Locação de automóveis sem condutor,7711-0/00,7711000,Locação de automóveis sem condutor,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.1,Locação de meios de transporte sem condutor,77.19-5,"Locação de meios de transporte, exceto automóveis, sem condutor",7719-5/01,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.1,Locação de meios de transporte sem condutor,77.19-5,"Locação de meios de transporte, exceto automóveis, sem condutor",7719-5/02,7719502,Locação de aeronaves sem tripulação,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.1,Locação de meios de transporte sem condutor,77.19-5,"Locação de meios de transporte, exceto automóveis, sem condutor",7719-5/99,7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.21-7,Aluguel de equipamentos recreativos e esportivos,7721-7/00,7721700,Aluguel de equipamentos recreativos e esportivos,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.22-5,"Aluguel de fitas de vídeo, DVDs e similares",7722-5/00,7722500,"Aluguel de fitas de vídeo, DVDs e similares",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.23-3,"Aluguel de objetos do vestuário, jóias e acessórios",7723-3/00,7723300,"Aluguel de objetos do vestuário, jóias e acessórios",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.29-2,Aluguel de objetos pessoais e domésticos não especificados anteriormente,7729-2/01,7729201,Aluguel de aparelhos de jogos eletrônicos,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.29-2,Aluguel de objetos pessoais e domésticos não especificados anteriormente,7729-2/02,7729202,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.29-2,Aluguel de objetos pessoais e domésticos não especificados anteriormente,7729-2/03,7729203,Aluguel de material médico,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.2,Aluguel de objetos pessoais e domésticos,77.29-2,Aluguel de objetos pessoais e domésticos não especificados anteriormente,7729-2/99,7729299,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.31-4,Aluguel de máquinas e equipamentos agrícolas sem operador,7731-4/00,7731400,Aluguel de máquinas e equipamentos agrícolas sem operador,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.32-2,Aluguel de máquinas e equipamentos para construção sem operador,7732-2/01,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.32-2,Aluguel de máquinas e equipamentos para construção sem operador,7732-2/02,7732202,Aluguel de andaimes,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.33-1,Aluguel de máquinas e equipamentos para escritórios,7733-1/00,7733100,Aluguel de máquinas e equipamentos para escritório,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.39-0,Aluguel de máquinas e equipamentos não especificados anteriormente,7739-0/01,7739001,"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.39-0,Aluguel de máquinas e equipamentos não especificados anteriormente,7739-0/02,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.39-0,Aluguel de máquinas e equipamentos não especificados anteriormente,7739-0/03,7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.3,Aluguel de máquinas e equipamentos sem operador,77.39-0,Aluguel de máquinas e equipamentos não especificados anteriormente,7739-0/99,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,77.4,Gestão de ativos intangíveis não-financeiros,77.40-3,Gestão de ativos intangíveis não-financeiros,7740-3/00,7740300,Gestão de ativos intangíveis não-financeiros,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",78.1,Seleção e agenciamento de mão-de-obra,78.10-8,Seleção e agenciamento de mão-de-obra,7810-8/00,7810800,Seleção e agenciamento de mão-de-obra,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",78.2,Locação de mão-de-obra temporária,78.20-5,Locação de mão-de-obra temporária,7820-5/00,7820500,Locação de mão-de-obra temporária,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,78,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",78.3,Fornecimento e gestão de recursos humanos para terceiros,78.30-2,Fornecimento e gestão de recursos humanos para terceiros,7830-2/00,7830200,Fornecimento e gestão de recursos humanos para terceiros,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",79.1,Agências de viagens e operadores turísticos,79.11-2,Agências de viagens,7911-2/00,7911200,Agências de viagens,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",79.1,Agências de viagens e operadores turísticos,79.12-1,Operadores turísticos,7912-1/00,7912100,Operadores turísticos,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,79,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",79.9,Serviços de reservas e outros serviços de turismo não especificados anteriormente,79.90-2,Serviços de reservas e outros serviços de turismo não especificados anteriormente,7990-2/00,7990200,Serviços de reservas e outros serviços de turismo não especificados anteriormente,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.1,"Atividades de vigilância, segurança privada e transporte de valores",80.11-1,Atividades de vigilância e segurança privada,8011-1/01,8011101,Atividades de vigilância e segurança privada,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.1,"Atividades de vigilância, segurança privada e transporte de valores",80.11-1,Atividades de vigilância e segurança privada,8011-1/02,8011102,Serviços de adestramento de cães de guarda,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.1,"Atividades de vigilância, segurança privada e transporte de valores",80.12-9,Atividades de transporte de valores,8012-9/00,8012900,Atividades de transporte de valores,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.2,Atividades de monitoramento de sistemas de segurança,80.20-0,Atividades de monitoramento de sistemas de segurança,8020-0/00,8020000,Atividades de monitoramento de sistemas de segurança eletrônico,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.2,Atividades de monitoramento de sistemas de segurança,80.20-0,Atividades de monitoramento de sistemas de segurança,8020-0/01,8020001,Atividades de monitoramento de sistemas de segurança eletrônico,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.2,Atividades de monitoramento de sistemas de segurança,80.20-0,Atividades de monitoramento de sistemas de segurança,8020-0/02,8020002,Outras atividades de serviços de segurança,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,80,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",80.3,Atividades de investigação particular,80.30-7,Atividades de investigação particular,8030-7/00,8030700,Atividades de investigação particular,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.1,Serviços combinados para apoio a edifícios,81.11-7,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",8111-7/00,8111700,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.1,Serviços combinados para apoio a edifícios,81.12-5,Condomínios prediais,8112-5/00,8112500,Condomínios prediais,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.2,Atividades de limpeza,81.21-4,Limpeza em prédios e em domicílios,8121-4/00,8121400,Limpeza em prédios e em domicílios,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.2,Atividades de limpeza,81.22-2,Imunização e controle de pragas urbanas,8122-2/00,8122200,Imunização e controle de pragas urbanas,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.2,Atividades de limpeza,81.29-0,Atividades de limpeza não especificadas anteriormente,8129-0/00,8129000,Atividades de limpeza não especificadas anteriormente,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,81,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,81.3,Atividades paisagísticas,81.30-3,Atividades paisagísticas,8130-3/00,8130300,Atividades paisagísticas,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.1,Serviços de escritório e apoio administrativo,82.11-3,Serviços combinados de escritório e apoio administrativo,8211-3/00,8211300,Serviços combinados de escritório e apoio administrativo,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.1,Serviços de escritório e apoio administrativo,82.19-9,"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo",8219-9/01,8219901,Serviços de impressão a laser,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.1,Serviços de escritório e apoio administrativo,82.19-9,"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo",8219-9/99,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.2,Atividades de teleatendimento,82.20-2,Atividades de teleatendimento,8220-2/00,8220200,Atividades de teleatendimento,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.3,"Atividades de organização de eventos, exceto culturais e esportivos",82.30-0,"Atividades de organização de eventos, exceto culturais e esportivos",8230-0/01,8230001,"Serviços de organização de feiras, congressos, exposições e festas",TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.3,"Atividades de organização de eventos, exceto culturais e esportivos",82.30-0,"Atividades de organização de eventos, exceto culturais e esportivos",8230-0/02,8230002,Casas de festas e eventos,TURISMO,TURISMO,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.91-1,Atividades de cobranças e informações cadastrais,8291-1/00,8291100,Atividades de cobrança e informações cadastrais,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.92-0,Envasamento e empacotamento sob contrato,8292-0/00,8292000,Envasamento e empacotamento sob contrato,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.99-7,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,8299-7/01,8299701,"Medição de consumo de energia elétrica, gás e água",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.99-7,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,8299-7/02,8299702,"Emissão de vales-alimentação, vales-transporte e similares",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.99-7,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,8299-7/03,8299703,"Serviços de gravação de carimbos, exceto confecção",SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.99-7,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,8299-7/04,8299704,Leiloeiros independentes,SERVIÇOS,SERVIÇOS,Serviços Administrativos
N,SERVIÇOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,82,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",82.9,Outras atividades de serviços prestados principalmente às empresas,82.99-7,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,8299-7/05,8299705,Serviços de levantamento de fundos sob contrato,SERVIÇOS,SERVIÇOS,Serviços Administrativos
